vicon_t u v w x y z
1329704143.194970 -0.678404 0.156382 1.976812 1048.677368 128.248352 1255.424683
1329704143.203713 -0.653537 0.170621 1.977610 1049.724487 125.682617 1248.728149
1329704143.211881 -0.628263 0.185456 1.977508 1050.676025 122.994980 1241.936523
1329704143.219888 -0.602174 0.199910 1.976755 1051.517578 120.108490 1234.961914
1329704143.228057 -0.575289 0.214134 1.975573 1052.251099 117.100716 1227.854614
1329704143.236683 -0.548132 0.227992 1.973793 1052.865967 114.003548 1220.653076
1329704143.245112 -0.521236 0.241821 1.971457 1053.325439 110.810051 1213.367920
1329704143.253657 -0.494116 0.255077 1.968669 1053.609131 107.494827 1206.153076
1329704143.261693 -0.467555 0.268052 1.965211 1053.753784 104.169853 1198.778931
1329704143.269866 -0.440203 0.281418 1.961638 1053.771484 100.855255 1191.390381
1329704143.278025 -0.413444 0.293086 1.957780 1053.653687 97.424576 1183.906372
1329704143.289695 -0.385035 0.302518 1.953275 1053.534424 93.905586 1176.458740
1329704143.295206 -0.358864 0.315443 1.948451 1053.046631 90.299217 1168.966431
1329704143.313767 -0.331090 0.326454 1.943056 1052.479492 86.661438 1161.542480
1329704143.320240 -0.277063 0.349030 1.930734 1050.853882 79.271843 1146.965210
1329704143.328645 -0.249670 0.359171 1.924137 1049.811035 75.478706 1139.689697
1329704143.336647 -0.224016 0.369810 1.917446 1048.620728 71.758011 1132.577393
1329704143.345070 -0.198991 0.380354 1.910737 1047.283569 68.060822 1125.538818
1329704143.353522 -0.174203 0.390356 1.904296 1045.848267 64.427521 1118.603882
1329704143.361875 -0.149748 0.399508 1.897507 1044.245117 60.800125 1111.736938
1329704143.380750 -0.125352 0.407675 1.890644 1042.550415 57.174919 1104.970703
1329704143.386885 -0.075252 0.422727 1.875965 1038.897095 49.998646 1091.826172
1329704143.394969 -0.050082 0.430095 1.868032 1036.931396 46.416565 1085.495972
1329704143.403745 -0.025792 0.436995 1.859686 1034.887329 42.828510 1079.351440
1329704143.412211 -0.002637 0.443271 1.851267 1032.780518 39.330032 1073.443604
1329704143.420216 0.018867 0.449157 1.842781 1030.619263 35.860279 1067.745483
1329704143.432732 0.038504 0.454382 1.834757 1028.404663 32.504307 1062.267944
1329704143.436699 0.056502 0.459107 1.827076 1026.171509 29.258106 1057.011719
1329704143.444963 0.072481 0.463289 1.819816 1023.907104 26.132401 1051.949097
1329704143.453732 0.087717 0.467170 1.812707 1021.596863 23.083824 1047.080566
1329704143.462161 0.102075 0.470767 1.805528 1019.283203 20.111176 1042.378662
1329704143.470210 0.116306 0.474089 1.798183 1016.959045 17.183739 1037.843506
1329704143.478499 0.130266 0.477242 1.790489 1014.613403 14.263092 1033.458618
1329704143.486960 0.144005 0.480054 1.782702 1012.273987 11.386421 1029.211792
1329704143.495160 0.157622 0.482461 1.774807 1009.955688 8.493393 1025.110229
1329704143.503549 0.171349 0.484471 1.766773 1007.662659 5.638916 1021.156860
