vicon_t u v w x y z
1329704490.529540 3.078734 0.842437 0.017997 1036.371948 62.155006 1153.235718
1329704490.537921 3.076944 0.853475 0.019208 1034.970947 66.584320 1154.595581
1329704490.546517 3.075713 0.864340 0.020382 1033.568359 70.960632 1155.921387
1329704490.554768 3.075076 0.875256 0.020958 1032.131592 75.275352 1157.195679
1329704490.563036 3.075174 0.886023 0.021361 1030.667847 79.554268 1158.398193
1329704490.571523 3.075951 0.896968 0.021830 1029.219727 83.787109 1159.553833
1329704490.579246 3.076953 0.908413 0.021903 1027.758789 87.965355 1160.651733
1329704490.587874 3.078149 0.920309 0.022469 1026.292725 92.090363 1161.713989
1329704490.596320 3.079238 0.932756 0.023039 1024.812134 96.147224 1162.726807
1329704490.606341 3.080325 0.945362 0.023587 1023.327454 100.135101 1163.720093
1329704490.613159 3.081265 0.958026 0.024028 1021.833374 104.050789 1164.671631
1329704490.621027 3.081376 0.970866 0.024331 1020.351318 107.819046 1165.571289
1329704490.629639 3.082522 0.982558 0.023764 1018.917908 111.607849 1166.507202
1329704490.637380 3.082413 0.994153 0.023188 1017.515381 115.224007 1167.390381
