vicon_t u v w x y z
1329703835.165637 -0.147148 -0.164420 -2.071089 1275.914429 103.851761 1252.268311
1329703835.180068 -0.151122 -0.167634 -2.071504 1277.891602 103.619476 1252.050781
1329703835.185579 -0.155171 -0.170799 -2.071671 1279.816040 103.419785 1251.798462
1329703835.206023 -0.159607 -0.174153 -2.071698 1281.670288 103.227570 1251.512085
1329703835.208678 -0.169084 -0.181179 -2.071809 1285.206665 102.878922 1250.821289
1329703835.215588 -0.174467 -0.185363 -2.071689 1286.893799 102.729172 1250.433838
1329703835.224046 -0.179950 -0.189672 -2.071538 1288.519409 102.589386 1250.040039
1329703835.232449 -0.185866 -0.194465 -2.071364 1290.070801 102.438461 1249.626465
1329703835.240672 -0.192432 -0.199634 -2.071140 1291.535156 102.277794 1249.158203
1329703835.249188 -0.199538 -0.205458 -2.071123 1292.913452 102.104416 1248.659302
1329703835.257525 -0.206934 -0.212031 -2.071100 1294.216797 101.935760 1248.145142
1329703835.265362 -0.214794 -0.219442 -2.071207 1295.447998 101.744537 1247.554565
1329703835.274016 0.444857 0.455001 4.139054 1296.597534 101.564606 1246.946045
1329703835.282316 0.460608 0.472612 4.133711 1297.666870 101.422905 1246.312744
1329703835.290357 0.477063 0.489429 4.128341 1298.629028 101.318085 1245.720337
1329703835.305659 0.493687 0.507531 4.122645 1299.491333 101.233734 1245.116821
1329703835.319243 0.511194 0.526257 4.116470 1300.288940 101.170593 1244.508301
1329703835.323887 0.546453 0.564062 4.102781 1301.712891 101.153717 1243.327148
1329703835.332218 0.565897 0.584411 4.095216 1302.266235 101.100121 1242.687866
1329703835.340696 0.585400 0.605245 4.087122 1302.781494 101.046906 1242.061768
1329703835.349001 0.605664 0.626558 4.078761 1303.243164 101.018097 1241.452881
1329703835.357550 0.626319 0.648566 4.069837 1303.636597 100.982346 1240.847656
1329703835.365694 0.647232 0.671512 4.060295 1303.954468 100.939125 1240.254395
1329703835.373860 0.668394 0.694482 4.050332 1304.202271 100.881760 1239.687988
1329703835.382225 0.689142 0.718239 4.039967 1304.413208 100.858406 1239.144653
1329703835.390651 0.710378 0.742393 4.028985 1304.558716 100.814201 1238.598999
1329703835.398991 0.731315 0.767207 4.017623 1304.656982 100.790283 1238.063232
1329703835.414910 0.752638 0.792090 4.005835 1304.707275 100.777184 1237.535156
1329703835.428477 0.773525 0.817187 3.993761 1304.714233 100.796402 1237.063232
1329703835.432307 0.817125 0.871014 3.967957 1304.559692 100.962685 1236.088745
1329703835.440434 0.838074 0.903859 3.951198 1304.858887 101.122025 1235.271362
1329703835.452940 0.857970 0.928429 3.941834 1304.300659 101.399338 1235.264526
1329703835.457135 0.878368 0.959129 3.928121 1304.111572 101.742462 1234.852539
1329703835.470410 0.898037 0.991210 3.914085 1303.929443 102.167023 1234.480103
1329703835.474542 0.917329 1.023868 3.899740 1303.723267 102.652176 1234.061401
1329703835.481855 0.936905 1.057862 3.884582 1303.506714 103.238907 1233.648438
1329703835.490251 0.956772 1.092371 3.868639 1303.272705 103.882858 1233.233643
1329703835.499294 0.976605 1.127267 3.852042 1303.021118 104.577240 1232.802612
1329703835.506979 0.996319 1.161478 3.835063 1302.745850 105.321396 1232.367798
1329703835.515222 1.015854 1.195426 3.817922 1302.415283 106.099869 1231.947021
1329703835.527953 1.035503 1.230953 3.799861 1302.022949 106.811523 1231.406616
1329703835.531924 1.050766 1.263357 3.783593 1301.610596 107.592453 1230.906860
1329703835.539944 1.068278 1.296584 3.766329 1301.249512 108.414497 1230.405884
1329703835.548447 1.085235 1.329275 3.748888 1300.888794 109.266891 1229.922241
1329703835.556822 1.101510 1.362081 3.731215 1300.520996 110.098366 1229.412964
1329703835.565126 1.117077 1.394037 3.713843 1300.154419 110.938477 1228.894409
1329703835.580592 1.132883 1.425201 3.696013 1299.750366 111.745056 1228.345459
1329703835.582599 1.146950 1.455506 3.679002 1299.372437 112.555016 1227.785278
1329703835.590020 1.161148 1.484254 3.662032 1298.988525 113.335770 1227.194336
1329703835.598090 1.174449 1.510993 3.646012 1298.602051 114.111969 1226.625366
1329703835.606457 1.186291 1.535618 3.631385 1298.214233 114.857742 1226.016357
1329703835.614956 1.196908 1.557558 3.618127 1297.808716 115.549324 1225.391846
1329703835.623178 1.207022 1.577449 3.605932 1297.458618 116.207497 1224.771973
1329703835.631445 1.217367 1.595645 3.594455 1297.118164 116.838074 1224.157715
1329703835.639835 1.226588 1.611692 3.584192 1296.805176 117.410225 1223.581909
1329703835.647844 1.235278 1.625722 3.574911 1296.498169 117.887115 1223.010376
1329703835.658363 1.242161 1.637901 3.567408 1296.197266 118.358154 1222.471313
