vicon_t u v w x y z
1329703649.894675 -2.096223 2.349800 0.050092 696.648010 308.091034 1224.780273
1329703649.903240 -2.094677 2.350055 0.049425 696.271484 307.835693 1224.740967
1329703649.911213 -2.093535 2.350353 0.049204 695.951660 307.604004 1224.678467
1329703649.919794 -2.092393 2.351257 0.048399 695.573364 307.334564 1224.690308
1329703649.928014 -2.091476 2.352037 0.048238 695.281250 307.095764 1224.599854
1329703649.936249 -2.090617 2.353036 0.047918 694.974487 306.849640 1224.580566
1329703649.945340 -2.089957 2.354021 0.047976 694.702393 306.595551 1224.537598
1329703649.953055 -2.089253 2.354932 0.047735 694.458252 306.339569 1224.500122
1329703649.970581 -2.088627 2.355545 0.047527 694.251221 306.089935 1224.455688
1329703649.978043 -2.087270 2.356626 0.047435 693.854431 305.679504 1224.375122
1329703649.986066 -2.086571 2.357067 0.047423 693.778809 305.477112 1224.336548
1329703649.994583 -2.085620 2.357418 0.047101 693.655823 305.306824 1224.296265
1329703650.003130 -2.084728 2.357668 0.047034 693.563293 305.135345 1224.261597
1329703650.011270 -2.083857 2.357626 0.046572 693.503662 304.983124 1224.253052
1329703650.020420 -2.083050 2.357329 0.046231 693.456787 304.828888 1224.243896
1329703650.028219 -2.082209 2.356900 0.046078 693.420898 304.680511 1224.253662
1329703650.036306 -2.081366 2.356255 0.045630 693.393433 304.509552 1224.276123
1329703650.044452 -2.080656 2.355632 0.045472 693.365173 304.345734 1224.316040
1329703650.052508 -2.079808 2.355152 0.045124 693.329773 304.169373 1224.336426
1329703650.061240 -2.079068 2.354941 0.045140 693.299316 303.989136 1224.340820
1329703650.069067 -2.078465 2.355006 0.045542 693.269714 303.814758 1224.317627
1329703650.077613 -2.078015 2.355232 0.046049 693.251465 303.645874 1224.276611
1329703650.085937 -2.077611 2.355551 0.046602 693.228638 303.491089 1224.207642
1329703650.095353 -2.077215 2.355853 0.047395 693.215393 303.353485 1224.110718
1329703650.102618 -2.076929 2.356208 0.047867 693.215698 303.207153 1224.029663
1329703650.111159 -2.076702 2.356413 0.048587 693.229187 303.084229 1223.923828
1329703650.119287 -2.076433 2.356580 0.049004 693.244873 302.948425 1223.836060
1329703650.127598 -2.076236 2.356866 0.049506 693.261475 302.833282 1223.730713
1329703650.135941 -2.075886 2.357172 0.049868 693.279114 302.714996 1223.604736
1329703650.144478 -2.075691 2.357444 0.050558 693.325623 302.602356 1223.462646
1329703650.152538 -2.075558 2.357594 0.051323 693.364807 302.488068 1223.292969
1329703650.161108 -2.075227 2.358008 0.052329 693.376221 302.382385 1223.122192
1329703650.170040 -2.075173 2.358511 0.053325 693.413879 302.264435 1222.958374
1329703650.177646 -2.075178 2.358746 0.054396 693.454346 302.148590 1222.742432
1329703650.186557 -2.075018 2.358973 0.055565 693.489258 302.061096 1222.519287
1329703650.194593 -2.074909 2.358884 0.056604 693.551331 301.966003 1222.313354
1329703650.202617 -2.074964 2.358761 0.057463 693.617798 301.885193 1222.136353
1329703650.211159 -2.074935 2.358583 0.058169 693.669250 301.822144 1221.945068
1329703650.227214 -2.075041 2.358455 0.058641 693.738281 301.739380 1221.782837
1329703650.240143 -2.075149 2.358263 0.059274 693.807251 301.671478 1221.592041
1329703650.257251 -2.074954 2.358130 0.060018 693.945496 301.528870 1221.231323
